Date,temp_2m_K,dewpoint_2m_K,u_wind_10m,v_wind_10m,temp_2m_C,dewpoint_2m_C,wind_speed_10m
2025-04-04,281.22113647460935,277.649365234375,-0.3344535827636719,-1.186091995239258,8.071136474609398,4.499365234375023,1.310078733079856
2025-04-05,281.34398193359374,276.7618469238281,-0.11400413513183594,-1.0831954956054688,8.193981933593772,3.6118469238281476,1.1480699756445518
2025-04-06,281.4668273925781,275.87432861328125,0.1064453125,-0.9802989959716797,8.316827392578148,2.7243286132812727,0.9860612182092479
2025-04-07,281.973681640625,277.16192016601565,-0.31912975311279296,-0.7611640930175781,8.823681640625022,4.011920166015647,1.1937929617143137
2025-04-08,282.48053588867185,278.44951171875,-0.7447048187255859,-0.5420291900634766,9.330535888671898,5.299511718750023,1.4015247052193796
2025-04-09,282.9873901367188,279.7371032714844,-1.1702798843383788,-0.32289428710937496,9.837390136718772,6.5871032714843984,1.6092564487244454
2025-04-10,283.49424438476564,281.0246948242187,-1.5958549499511718,-0.10375938415527342,10.344244384765648,7.874694824218773,1.8169881922295112
2025-04-11,284.0010986328125,282.3122863769531,-2.021430015563965,0.11537551879882812,10.851098632812523,9.162286376953148,2.024719935734577
2025-04-12,283.4702880859375,281.66228637695315,-1.6393911361694335,-0.5700830459594727,10.320288085937523,8.512286376953147,2.2825329054867454
2025-04-13,282.9394775390625,281.0122863769531,-1.2573522567749023,-1.2555416107177735,9.789477539062522,7.862286376953148,2.540345875238913
2025-04-14,282.4086669921875,280.36228637695314,-0.8753133773803712,-1.9410001754760744,9.258666992187523,7.212286376953148,2.7981588449910815
2025-04-15,281.8778564453125,279.7122863769531,-0.4932744979858399,-2.626458740234375,8.727856445312522,6.562286376953148,3.0559718147432493
2025-04-16,281.3470458984375,279.0622863769531,-0.1112356185913086,-3.311917304992676,8.197045898437523,5.912286376953148,3.3137847844954176
2025-04-17,281.6008544921875,279.68524169921875,-0.14004554748535156,-2.7432079315185547,8.450854492187522,6.535241699218773,2.757712677950015
2025-04-18,281.8546630859375,280.3081970214844,-0.16885547637939452,-2.1744985580444336,8.704663085937522,7.158197021484398,2.201640571404612
2025-04-19,282.1084716796875,280.93115234375,-0.1976654052734375,-1.6057891845703125,8.958471679687523,7.781152343750023,1.645568464859209
2025-04-20,282.3622802734375,281.5541076660156,-0.22647533416748047,-1.0370798110961914,9.212280273437523,8.404107666015648,1.0894963583138062
2025-04-21,282.6160888671875,282.17706298828125,-0.25528526306152344,-0.4683704376220703,9.466088867187523,9.027062988281273,0.5334242517684032
2025-04-22,282.09873046875,281.1584838867187,-0.21292572021484374,-0.8365272521972656,8.948730468750023,8.008483886718773,0.8886521949269419
2025-04-23,281.5813720703125,280.13990478515626,-0.17056617736816407,-1.204684066772461,8.431372070312523,6.989904785156273,1.2438801380854807
2025-04-24,281.064013671875,279.12132568359374,-0.1282066345214844,-1.5728408813476564,7.914013671875023,5.971325683593772,1.5991080812440193
2025-04-25,280.5466552734375,278.1027465820313,-0.0858470916748047,-1.9409976959228517,7.396655273437522,4.952746582031272,1.9543360244025578
2025-04-26,280.029296875,277.08416748046875,-0.043487548828125,-2.309154510498047,6.879296875000023,3.9341674804687727,2.3095639675610964
2025-04-27,280.8362243652344,278.2172912597656,-0.13186721801757811,-1.6694076538085938,7.686224365234398,5.067291259765648,2.0503284188779194
2025-04-28,281.6431518554688,279.3504150390625,-0.22024688720703126,-1.0296607971191407,8.493151855468772,6.200415039062523,1.7910928701947426
2025-04-29,282.4500793457031,280.48353881835936,-0.3086265563964844,-0.38991394042968763,9.300079345703148,7.333538818359397,1.5318573215115658
2025-04-30,283.2570068359375,281.6166625976563,-0.3970062255859375,0.24983291625976545,10.107006835937522,8.466662597656272,1.2726217728283888
2025-05-01,284.0639343261719,282.7497863769531,-0.4853858947753906,0.8895797729492188,10.913934326171898,9.599786376953148,1.013386224145212
2025-05-02,284.33714599609374,282.8975402832031,-0.3435813903808594,0.2790065765380859,11.187145996093772,9.747540283203147,1.2456719921590689
2025-05-03,284.6103576660156,283.0452941894531,-0.20177688598632815,-0.3315666198730469,11.460357666015648,9.895294189453148,1.477957760172926
2025-05-04,284.8835693359375,283.19304809570315,-0.05997238159179691,-0.9421398162841799,11.733569335937522,10.043048095703147,1.7102435281867827
2025-05-05,285.1567810058594,283.34080200195314,0.08183212280273433,-1.5527130126953126,12.006781005859398,10.190802001953148,1.9425292962006395
2025-05-06,285.42999267578125,283.4885559082031,0.22363662719726562,-2.1632862091064453,12.279992675781273,10.338555908203148,2.1748150642144966
2025-05-07,284.9934020996094,283.01088256835936,-0.1799480438232422,-1.8011114120483398,11.843402099609397,9.860882568359397,2.1055655587749684
2025-05-08,284.5568115234375,282.5332092285156,-0.58353271484375,-1.4389366149902343,11.406811523437522,9.383209228515648,2.0363160533354407
2025-05-09,284.12022094726564,282.0555358886719,-0.9871173858642579,-1.076761817932129,10.970220947265648,8.905535888671897,1.9670665478959126
2025-05-10,283.6836303710937,281.57786254882814,-1.3907020568847657,-0.7145870208740235,10.533630371093773,8.427862548828148,1.8978170424563845
2025-05-11,283.2470397949219,281.1001892089844,-1.7942867279052734,-0.35241222381591797,10.097039794921898,7.950189208984398,1.8285675370168566
2025-05-12,283.6372375488281,281.5039916992188,-1.7274129867553711,-0.10958328247070312,10.487237548828148,8.353991699218772,1.801908214281228
2025-05-13,284.0274353027344,281.9077941894531,-1.6605392456054688,0.13324565887451173,10.877435302734398,8.757794189453147,1.7752488915455993
2025-05-14,284.4176330566406,282.3115966796875,-1.5936655044555663,0.3760746002197266,11.267633056640648,9.161596679687523,1.7485895688099706
2025-05-15,284.8078308105469,282.71539916992185,-1.526791763305664,0.6189035415649414,11.657830810546898,9.565399169921898,1.721930246074342
2025-05-16,285.1980285644531,283.11920166015625,-1.4599180221557617,0.8617324829101562,12.048028564453148,9.969201660156273,1.6952709233387133
2025-05-17,284.3789123535156,282.7145568847656,-1.429478073120117,0.8140016555786133,11.228912353515648,9.564556884765647,1.6459306470364325
2025-05-18,283.55979614257814,282.309912109375,-1.3990381240844727,0.7662708282470703,10.409796142578148,9.159912109375023,1.5965903707341518
2025-05-19,282.7406799316406,281.9052673339844,-1.368598175048828,0.7185400009155274,9.590679931640647,8.755267333984397,1.5472500944318708
2025-05-20,281.92156372070315,281.50062255859376,-1.3381582260131837,0.6708091735839844,8.771563720703147,8.350622558593773,1.49790981812959
2025-05-21,281.1024475097656,281.0959777832031,-1.307718276977539,0.6230783462524414,7.952447509765648,7.945977783203148,1.4485695418273092
2025-05-22,281.59437255859376,281.17673950195314,-1.099410629272461,0.47394771575927735,8.444372558593773,8.026739501953148,1.2174649828827835
2025-05-23,282.0862976074219,281.25750122070315,-0.8911029815673828,0.3248170852661133,8.936297607421897,8.107501220703147,0.9863604239382578
2025-05-24,282.57822265625,281.3382629394531,-0.6827953338623047,0.17568645477294925,9.428222656250023,8.188262939453148,0.7552558649937322
2025-05-25,283.0701477050781,281.4190246582031,-0.4744876861572266,0.0265558242797852,9.920147705078147,8.269024658203147,0.5241513060492065
2025-05-26,283.56207275390625,281.4997863769531,-0.26618003845214844,-0.1225748062133789,10.412072753906273,8.349786376953148,0.2930467471046806
2025-05-27,284.02630615234375,282.1709716796875,0.009040260314941428,-0.045462036132812494,10.876306152343773,9.020971679687523,0.4625679633240257
2025-05-28,284.49053955078125,282.8421569824219,0.2842605590820313,0.03165073394775392,11.340539550781273,9.692156982421897,0.6320891795433707
2025-05-29,284.95477294921875,283.5133422851562,0.5594808578491212,0.10876350402832033,11.804772949218773,10.363342285156273,0.8016103957627159
2025-05-30,285.41900634765625,284.1845275878906,0.834701156616211,0.18587627410888674,12.269006347656273,11.034527587890647,0.971131611982061
2025-05-31,285.88323974609375,284.855712890625,1.1099214553833008,0.2629890441894531,12.733239746093773,11.705712890625023,1.1406528282014061
2025-06-01,285.9745279947917,284.7443084716797,0.9590566953023275,0.2243626912434896,12.824527994791689,11.59430847167971,0.9850608990131736
2025-06-02,286.06581624348956,284.6329040527344,0.8081919352213542,0.18573633829752606,12.915816243489607,11.482904052734398,0.8294689698249411
2025-06-03,286.1571044921875,284.52149963378906,0.6573271751403809,0.1471099853515625,13.007104492187523,11.371499633789085,0.6738770406367085
2025-06-04,286.24839274088544,284.41009521484375,0.5064624150594076,0.10848363240559897,13.098392740885439,11.260095214843773,0.518285111448476
2025-06-05,286.3396809895833,284.29869079589844,0.3555976549784343,0.06985727945963544,13.189680989583357,11.14869079589846,0.3626931822602435
2025-06-06,286.43096923828125,284.1872863769531,0.20473289489746094,0.031230926513671875,13.280969238281273,11.037286376953148,0.20710125307201102
2025-06-07,286.27392578125,284.2622863769531,0.13753089904785157,0.08177623748779297,13.123925781250023,11.112286376953147,0.2282479343337023
2025-06-08,286.11688232421875,284.3372863769531,0.0703289031982422,0.13232154846191407,12.966882324218773,11.187286376953148,0.24939461559539355
2025-06-09,285.9598388671875,284.41228637695315,0.003126907348632829,0.18286685943603515,12.809838867187523,11.262286376953147,0.27054129685708483
2025-06-10,285.80279541015625,284.48728637695314,-0.06407508850097654,0.23341217041015624,12.652795410156273,11.337286376953148,0.2916879781187761
2025-06-11,285.645751953125,284.5622863769531,-0.13127708435058594,0.28395748138427734,12.495751953125023,11.412286376953148,0.3128346593804674
2025-06-12,285.01385498046875,283.98728637695314,-0.35713348388671873,0.17130889892578124,11.863854980468773,10.837286376953148,0.5084931756080842
2025-06-13,284.3819580078125,283.41228637695315,-0.5829898834228515,0.058660316467285145,11.231958007812523,10.262286376953147,0.7041516918357008
2025-06-14,283.75006103515625,282.8372863769531,-0.8088462829589844,-0.05398826599121098,10.600061035156273,9.687286376953148,0.8998102080633175
2025-06-15,283.1181640625,282.2622863769531,-1.034702682495117,-0.16663684844970705,9.968164062500023,9.112286376953147,1.0954687242909342
2025-06-16,282.48626708984375,281.6872863769531,-1.26055908203125,-0.2792854309082031,9.336267089843773,8.537286376953148,1.291127240518551
2025-06-17,282.50885009765625,281.41228637695315,-0.8123165130615234,0.007500839233398449,9.358850097656273,8.262286376953147,1.3358796135594406
2025-06-18,282.53143310546875,281.1372863769531,-0.36407394409179683,0.294287109375,9.381433105468773,7.987286376953148,1.3806319866003303
2025-06-19,282.55401611328125,280.86228637695314,0.08416862487792987,0.5810733795166017,9.404016113281273,7.712286376953148,1.4253843596412201
2025-06-20,282.57659912109375,280.5872863769531,0.5324111938476563,0.8678596496582032,9.426599121093773,7.437286376953148,1.4701367326821098
2025-06-21,282.59918212890625,280.3122863769531,0.9806537628173828,1.1546459197998047,9.449182128906273,7.162286376953148,1.5148891057229994
2025-06-22,283.1319152832031,281.1913146972656,0.8097904205322266,1.077542495727539,9.981915283203147,8.041314697265648,1.3677984438545883
2025-06-23,283.6646484375,282.0703430175781,0.6389270782470703,1.0004390716552733,10.514648437500023,8.920343017578148,1.2207077819861771
2025-06-24,284.1973815917969,282.9493713378906,0.468063735961914,0.9233356475830078,11.047381591796897,9.799371337890648,1.0736171201177662
2025-06-25,284.73011474609376,283.8283996582031,0.29720039367675777,0.8462322235107422,11.580114746093773,10.678399658203148,0.9265264582493551
2025-06-26,285.2628479003906,284.7074279785156,0.12633705139160156,0.7691287994384766,12.112847900390648,11.557427978515648,0.7794357963809441
2025-06-27,285.13591918945315,284.6408996582031,0.024735641479492185,0.5152793884277344,11.985919189453147,11.490899658203148,0.7493723641361714
2025-06-28,285.0089904785156,284.5743713378906,-0.07686576843261719,0.26142997741699214,11.858990478515647,11.424371337890648,0.7193089318913987
2025-06-29,284.88206176757814,284.5078430175781,-0.17846717834472658,0.007580566406249933,11.732061767578148,11.357843017578148,0.689245499646626
2025-06-30,284.7551330566406,284.4413146972656,-0.28006858825683595,-0.24626884460449228,11.605133056640648,11.291314697265648,0.6591820674018531
2025-07-01,284.6282043457031,284.3747863769531,-0.3816699981689453,-0.5001182556152344,11.478204345703148,11.224786376953148,0.6291186351570804
2025-07-02,284.7654052734375,284.2747863769531,-0.3707073211669922,-0.2936403274536133,11.615405273437522,11.124786376953148,0.6282185765093662
2025-07-03,284.90260620117186,284.17478637695314,-0.35974464416503904,-0.08716239929199221,11.752606201171897,11.024786376953148,0.6273185178616518
2025-07-04,285.03980712890626,284.0747863769531,-0.34878196716308596,0.11931552886962882,11.889807128906273,10.924786376953147,0.6264184592139376
2025-07-05,285.1770080566406,283.97478637695315,-0.3378192901611328,0.32579345703124996,12.027008056640648,10.824786376953147,0.6255184005662232
2025-07-06,285.314208984375,283.8747863769531,-0.3268566131591797,0.5322713851928711,12.164208984375023,10.724786376953148,0.624618341918509
2025-07-07,285.6458251953125,284.3247863769531,-0.22697525024414061,0.4964611053466797,12.495825195312523,11.174786376953147,0.5783172989022273
2025-07-08,285.97744140625,284.7747863769531,-0.12709388732910157,0.4606508255004883,12.827441406250022,11.624786376953148,0.5320162558859456
2025-07-09,286.3090576171875,285.22478637695315,-0.027212524414062522,0.42484054565429685,13.159057617187523,12.074786376953147,0.48571521286966396
2025-07-10,286.640673828125,285.67478637695314,0.07266883850097655,0.38903026580810546,13.490673828125022,12.524786376953148,0.4394141698533823
2025-07-11,286.9722900390625,286.1247863769531,0.17255020141601562,0.35321998596191406,13.822290039062523,12.974786376953148,0.3931131268371006
2025-07-12,286.93206787109375,286.02544555664065,0.05351943969726562,0.3989133834838867,13.782067871093773,12.875445556640647,0.4582894644732747
2025-07-13,286.891845703125,285.9261047363281,-0.06551132202148438,0.4446067810058594,13.741845703125023,12.776104736328147,0.5234658021094487
2025-07-14,286.85162353515625,285.82676391601564,-0.1845420837402344,0.49030017852783203,13.701623535156273,12.676763916015648,0.5886421397456228
2025-07-15,286.8114013671875,285.7274230957031,-0.3035728454589844,0.5359935760498047,13.661401367187523,12.577423095703148,0.653818477381797
2025-07-16,286.77117919921875,285.6280822753906,-0.4226036071777344,0.5816869735717773,13.621179199218773,12.478082275390648,0.718994815017971
2025-07-17,286.9263427734375,285.4808715820312,-0.2271249771118164,0.5572927474975586,13.776342773437523,12.330871582031273,0.7192972182369578
2025-07-18,287.0815063476563,285.3336608886719,-0.031646347045898415,0.5328985214233398,13.931506347656272,12.183660888671898,0.7195996214559446
2025-07-19,287.236669921875,285.1864501953125,0.16383228302001962,0.5085042953491211,14.086669921875023,12.036450195312522,0.7199020246749313
2025-07-20,287.39183349609374,285.03923950195315,0.35931091308593754,0.48411006927490235,14.241833496093772,11.889239501953147,0.720204427893918
2025-07-21,287.5469970703125,284.89202880859375,0.5547895431518555,0.4597158432006836,14.396997070312523,11.742028808593773,0.7205068311129048
2025-07-22,287.5563598632813,285.01795654296876,0.6420160293579101,0.585512924194336,14.406359863281272,11.867956542968773,0.870833504769791
2025-07-23,287.56572265625,285.1438842773438,0.7292425155639648,0.7113100051879883,14.415722656250022,11.993884277343772,1.021160178426677
