latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.56269,-123.69317,324.13,0.39,0.36,2025-03-01,1012,N20,VIIRS,n,2,281.59,3.24,N,0
40.56345,-123.6977,319.53,0.39,0.36,2025-03-01,1012,N20,VIIRS,n,2,277.94,2.23,N,0
39.6869,-121.85736,295.6,0.43,0.38,2025-03-01,1012,N20,VIIRS,n,2,280.26,0.43,N,0
39.89914,-123.30003,308.64,0.4,0.37,2025-03-01,1012,N20,VIIRS,n,2,280.3,0.89,N,0
39.21783,-122.30177,301.19,0.43,0.38,2025-03-01,1013,N20,VIIRS,n,2,279.93,1,N,0
39.21442,-122.30279,306,0.43,0.38,2025-03-01,1013,N20,VIIRS,n,2,280.35,1.17,N,0
38.97587,-122.05805,296.8,0.44,0.38,2025-03-01,1013,N20,VIIRS,n,2,280.66,0.52,N,0
38.91222,-122.07409,308.73,0.44,0.38,2025-03-01,1013,N20,VIIRS,n,2,281.42,1.24,N,0
38.9113,-122.06914,307.45,0.44,0.38,2025-03-01,1013,N20,VIIRS,n,2,281.31,0.83,N,0
38.31588,-121.83328,298.46,0.45,0.39,2025-03-01,1013,N20,VIIRS,n,2,281.53,0.61,N,2
38.07278,-122.14139,299.71,0.44,0.39,2025-03-01,1013,N20,VIIRS,n,2,286.49,1.58,N,2
37.88197,-121.18413,302.01,0.48,0.4,2025-03-01,1013,N20,VIIRS,n,2,280.65,0.53,N,2
37.7571,-121.65826,296.61,0.47,0.39,2025-03-01,1013,N20,VIIRS,n,2,282.57,0.62,N,0
37.45664,-121.93284,302.71,0.46,0.39,2025-03-01,1013,N20,VIIRS,n,2,278.27,0.54,N,2
36.97086,-120.25391,309.33,0.55,0.43,2025-03-01,1013,N20,VIIRS,n,2,264.07,1.97,N,0
35.0839,-118.93285,335.03,0.62,0.72,2025-03-01,1953,N20,VIIRS,n,2,302.06,4.25,D,0
35.07427,-119.06211,338.36,0.63,0.72,2025-03-01,1953,N20,VIIRS,n,2,299.79,9.51,D,0
35.07239,-119.06852,345.3,0.63,0.72,2025-03-01,1953,N20,VIIRS,n,2,300.46,9.19,D,0
35.08326,-118.93368,336.71,0.62,0.72,2025-03-01,1953,N20,VIIRS,n,2,301.66,5.16,D,0
35.07302,-119.06239,338.86,0.63,0.72,2025-03-01,1953,N20,VIIRS,n,2,299.42,5.52,D,0
35.07111,-119.0688,338.94,0.63,0.72,2025-03-01,1953,N20,VIIRS,n,2,300.03,5.52,D,0
35.5015,-119.30007,327.64,0.63,0.72,2025-03-01,1953,N20,VIIRS,n,2,295.71,4.27,D,0
35.48812,-120.23472,327.03,0.71,0.75,2025-03-01,1953,N20,VIIRS,n,2,297.12,2.9,D,0
35.4898,-120.23392,333.4,0.71,0.75,2025-03-01,1953,N20,VIIRS,n,2,297.29,3.67,D,0
36.62474,-119.73435,328.26,0.62,0.71,2025-03-01,1954,N20,VIIRS,n,2,294.88,1.67,D,0
40.45205,-122.25777,350.7,0.64,0.72,2025-03-01,1955,N20,VIIRS,n,2,294.32,7.32,D,0
40.45043,-122.25722,333.34,0.64,0.72,2025-03-01,1955,N20,VIIRS,n,2,293.36,3.76,D,0
40.45661,-122.26059,335.48,0.64,0.72,2025-03-01,1955,N20,VIIRS,n,2,292.67,4.22,D,0
41.46943,-120.15833,354.75,0.47,0.64,2025-03-01,1955,N20,VIIRS,n,2,285.85,6.2,D,0
35.07276,-119.06612,333.82,0.62,0.54,2025-03-01,2133,N20,VIIRS,n,2,305.68,12.95,D,0
35.07225,-119.07312,345.67,0.62,0.54,2025-03-01,2133,N20,VIIRS,n,2,311.19,12.95,D,0
35.7366,-120.57873,340.66,0.52,0.5,2025-03-01,2133,N20,VIIRS,n,2,297.61,3.95,D,0
36.45359,-120.91118,349.43,0.51,0.49,2025-03-01,2134,N20,VIIRS,n,2,292.12,8.38,D,0
38.42405,-120.48346,338.05,0.56,0.52,2025-03-01,2134,N20,VIIRS,n,2,291.96,5.08,D,0
38.40984,-122.25226,341.48,0.45,0.47,2025-03-01,2134,N20,VIIRS,n,2,294.83,7.89,D,0
38.41202,-122.24939,329.94,0.45,0.47,2025-03-01,2134,N20,VIIRS,n,2,292.88,4.41,D,0
38.46562,-122.03413,335.27,0.46,0.47,2025-03-01,2134,N20,VIIRS,n,2,293.81,3.15,D,0
38.4883,-121.97642,339.75,0.47,0.48,2025-03-01,2134,N20,VIIRS,n,2,293.88,4.57,D,0
38.47193,-122.21427,354.26,0.45,0.47,2025-03-01,2134,N20,VIIRS,n,2,297,13.26,D,0
38.53457,-121.95512,329.19,0.47,0.48,2025-03-01,2134,N20,VIIRS,n,2,297.13,1.87,D,0
38.53415,-121.95764,331.58,0.47,0.48,2025-03-01,2134,N20,VIIRS,n,2,295.8,2.76,D,0
38.5511,-122.02052,329.9,0.47,0.47,2025-03-01,2134,N20,VIIRS,n,2,295.58,3.31,D,0
38.59291,-121.89378,345.88,0.47,0.48,2025-03-01,2134,N20,VIIRS,n,2,300.32,9.11,D,0
38.59732,-121.89437,325.97,0.47,0.48,2025-03-01,2134,N20,VIIRS,n,2,298.47,2.35,D,0
38.59536,-122.0211,329.63,0.47,0.47,2025-03-01,2134,N20,VIIRS,n,2,294.78,4.99,D,0
38.59489,-122.02654,337.72,0.47,0.47,2025-03-01,2134,N20,VIIRS,n,2,297.86,8.8,D,0
38.70017,-122.04242,340.83,0.47,0.47,2025-03-01,2134,N20,VIIRS,n,2,302.09,3.99,D,0
39.03339,-120.93436,327.2,0.54,0.51,2025-03-01,2134,N20,VIIRS,n,2,295.61,2.11,D,0
38.97379,-122.0603,329.11,0.47,0.48,2025-03-01,2134,N20,VIIRS,n,2,296.06,3.87,D,0
39.56756,-122.17966,328.64,0.47,0.48,2025-03-01,2135,N20,VIIRS,n,2,290.26,3.33,D,0
39.81644,-120.13763,342.68,0.61,0.53,2025-03-01,2135,N20,VIIRS,n,2,302.19,13.82,D,0
39.793,-122.24294,330.99,0.47,0.48,2025-03-01,2135,N20,VIIRS,n,2,291.31,2.36,D,0
40.00355,-123.35345,338.83,0.41,0.45,2025-03-01,2135,N20,VIIRS,n,2,291.34,22.39,D,0
39.49201,-119.61859,295.2,0.39,0.36,2025-03-02,954,N20,VIIRS,n,2,277.38,0.54,N,2
38.97517,-122.06065,305.01,0.39,0.36,2025-03-02,954,N20,VIIRS,n,2,281.56,0.82,N,0
38.31672,-121.83481,295.83,0.39,0.36,2025-03-02,954,N20,VIIRS,n,2,280.19,0.31,N,0
38.16064,-122.56727,295.28,0.4,0.37,2025-03-02,954,N20,VIIRS,n,2,278.85,0.4,N,2
38.07246,-122.13837,296.36,0.39,0.36,2025-03-02,954,N20,VIIRS,n,2,284.82,0.8,N,2
38.02641,-122.05787,295.87,0.39,0.36,2025-03-02,954,N20,VIIRS,n,2,281.69,0.34,N,0
37.95018,-122.39852,299.01,0.39,0.37,2025-03-02,954,N20,VIIRS,n,2,285.8,1.42,N,2
37.94622,-122.39484,314.88,0.39,0.37,2025-03-02,954,N20,VIIRS,n,2,282.21,0.87,N,0
37.94289,-122.3956,303.19,0.39,0.37,2025-03-02,954,N20,VIIRS,n,2,280.04,0.87,N,2
37.94225,-122.39117,297.32,0.39,0.37,2025-03-02,954,N20,VIIRS,n,2,284.19,0.87,N,0
37.50398,-121.08484,301.5,0.38,0.36,2025-03-02,954,N20,VIIRS,n,2,281.18,0.49,N,0
35.23352,-118.92953,307.79,0.43,0.38,2025-03-02,955,N20,VIIRS,n,2,275.44,1.05,N,0
36.54052,-120.02339,344.72,0.49,0.4,2025-03-02,2115,N20,VIIRS,n,2,274.95,8.65,D,0
36.5361,-120.06142,329.02,0.49,0.4,2025-03-02,2115,N20,VIIRS,n,2,276.09,5.24,D,0
38.07108,-122.14057,300.63,0.57,0.43,2025-03-03,935,N20,VIIRS,n,2,283.92,1.18,N,2
37.95036,-122.40199,296.18,0.39,0.44,2025-03-03,935,N20,VIIRS,n,2,282.86,0.78,N,2
37.94991,-122.39763,295.91,0.39,0.44,2025-03-03,935,N20,VIIRS,n,2,284.15,0.66,N,2
37.94546,-122.39389,296.41,0.39,0.44,2025-03-03,935,N20,VIIRS,n,2,280.44,0.66,N,2
35.89681,-120.57945,330.17,0.39,0.36,2025-03-03,2056,N20,VIIRS,n,2,293.65,2.92,D,0
36.52431,-120.01952,328.38,0.38,0.36,2025-03-03,2056,N20,VIIRS,n,2,290.37,1.01,D,0
36.41363,-121.38177,332.63,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,296.18,19.44,D,0
36.65312,-120.04489,329.25,0.38,0.36,2025-03-03,2056,N20,VIIRS,n,2,290.18,1.86,D,0
36.44277,-121.35264,330.65,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,294.85,5.73,D,0
36.64559,-121.28225,330.12,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,288.05,3.02,D,0
36.83145,-121.52085,328.11,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,292.24,2.59,D,0
37.03847,-120.28432,328.87,0.38,0.36,2025-03-03,2056,N20,VIIRS,n,2,291.31,3.45,D,0
37.05687,-120.27545,327.24,0.38,0.36,2025-03-03,2056,N20,VIIRS,n,2,291.31,9.1,D,0
37.05621,-120.27974,329.77,0.38,0.36,2025-03-03,2056,N20,VIIRS,n,2,290.01,5.03,D,0
37.17892,-121.71752,326.01,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,298.1,1.52,D,0
37.48186,-120.95269,326.1,0.39,0.36,2025-03-03,2056,N20,VIIRS,n,2,294.85,1.42,D,0
37.96337,-121.01609,326.24,0.39,0.36,2025-03-03,2056,N20,VIIRS,n,2,289.17,1.77,D,0
37.94831,-121.21691,332.06,0.39,0.36,2025-03-03,2056,N20,VIIRS,n,2,296.99,2.93,D,0
38.17223,-120.06593,346.13,0.38,0.36,2025-03-03,2056,N20,VIIRS,n,2,274.91,10.57,D,0
38.15273,-121.49043,340.22,0.39,0.36,2025-03-03,2056,N20,VIIRS,n,2,295.22,5.36,D,0
38.15602,-121.49131,332.99,0.39,0.36,2025-03-03,2056,N20,VIIRS,n,2,294.96,5.36,D,0
38.02954,-122.24649,342.16,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,294.74,1.87,D,0
38.03288,-122.24745,347.01,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,295.78,2.71,D,0
38.03621,-122.24841,331.38,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,296.02,2.71,D,0
38.30052,-122.14662,337.38,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,291.58,3.33,D,0
38.29903,-122.1554,325.71,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,292.09,1.35,D,0
38.30385,-122.1475,339.64,0.4,0.37,2025-03-03,2056,N20,VIIRS,n,2,294.34,5.98,D,0
38.25114,-122.4575,326.42,0.41,0.37,2025-03-03,2056,N20,VIIRS,n,2,292.49,1.17,D,0
38.40187,-121.72511,331.19,0.39,0.36,2025-03-03,2056,N20,VIIRS,n,2,298.19,2.56,D,0
38.40114,-121.72955,334.66,0.39,0.36,2025-03-03,2056,N20,VIIRS,n,2,299.83,4.6,D,0
38.47729,-121.82723,337.78,0.39,0.37,2025-03-03,2057,N20,VIIRS,n,2,300.43,5.67,D,0
38.458,-122.38639,329.92,0.4,0.37,2025-03-03,2057,N20,VIIRS,n,2,294.11,1.47,D,0
38.55065,-122.02324,330.78,0.4,0.37,2025-03-03,2057,N20,VIIRS,n,2,295.72,3.7,D,0
38.88494,-119.96491,346.91,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,276.54,5.16,D,0
38.88429,-119.96928,338.13,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,277.45,3.31,D,0
38.6196,-121.71043,346.12,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,297.01,2.22,D,0
38.63353,-121.7095,336.86,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,294.55,2.75,D,0
38.59426,-122.02382,345.36,0.4,0.37,2025-03-03,2057,N20,VIIRS,n,2,294.8,9.34,D,0
38.71524,-121.75282,334.88,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,295.41,2.05,D,0
38.75228,-121.66846,330.53,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,293.48,9.22,D,0
38.91113,-122.03084,329.46,0.4,0.37,2025-03-03,2057,N20,VIIRS,n,2,293.03,2.54,D,0
38.90361,-122.07574,327.53,0.4,0.37,2025-03-03,2057,N20,VIIRS,n,2,294.25,3.32,D,0
38.94091,-122.03899,344.58,0.4,0.37,2025-03-03,2057,N20,VIIRS,n,2,296.4,7.97,D,0
38.94721,-122.02192,351.41,0.39,0.37,2025-03-03,2057,N20,VIIRS,n,2,291.98,5.5,D,0
39.02708,-122.11712,329.76,0.4,0.37,2025-03-03,2057,N20,VIIRS,n,2,291.84,1.67,D,0
39.05383,-122.03976,342.25,0.39,0.37,2025-03-03,2057,N20,VIIRS,n,2,294.68,3.87,D,0
39.10312,-122.74654,336.3,0.41,0.37,2025-03-03,2057,N20,VIIRS,n,2,288.84,20.3,D,0
39.46622,-122.25587,325.58,0.4,0.37,2025-03-03,2057,N20,VIIRS,n,2,298.63,2.44,D,0
39.56783,-122.17828,348.83,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,297.06,12.58,D,0
39.68266,-121.85674,344.67,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,293.77,4.48,D,0
39.7157,-122.15575,330.63,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,294.94,2.4,D,0
39.719,-122.15666,330.49,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,294.69,5.8,D,0
39.92716,-120.95794,337.81,0.38,0.36,2025-03-03,2057,N20,VIIRS,n,2,282.29,5.87,D,0
39.93112,-120.95437,339.86,0.38,0.36,2025-03-03,2057,N20,VIIRS,n,2,284.2,13.51,D,0
39.93044,-120.95881,332.01,0.38,0.36,2025-03-03,2057,N20,VIIRS,l,2,304.06,31.59,D,0
39.92975,-120.96323,327.54,0.38,0.36,2025-03-03,2057,N20,VIIRS,n,2,280.35,31.59,D,0
39.94285,-122.16874,331.48,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,295.35,3.95,D,0
40.48424,-122.39351,331.39,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,291.12,4.62,D,0
40.48754,-122.39445,337.87,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,291.25,3.5,D,0
40.49083,-122.39539,329.17,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,289.74,3.5,D,0
40.48911,-122.42154,328.28,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,290.91,2.28,D,0
40.62774,-122.5163,329.06,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,289.88,14,D,0
40.6336,-122.52265,335.43,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,288.31,4.99,D,0
40.64021,-122.52444,326.24,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,288.23,3.04,D,0
40.83249,-122.33161,334.76,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,290.92,3.41,D,0
41.32363,-122.73779,332.8,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,287.89,2.3,D,0
41.32693,-122.73869,344.73,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,296.76,12.83,D,0
41.32615,-122.74339,334.55,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,292.03,5.83,D,0
41.42734,-122.83488,325.31,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,287.98,2.99,D,0
41.69575,-121.96214,339.8,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,284.99,4.39,D,0
41.69902,-121.96305,344.93,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,285.23,5.47,D,0
41.70156,-121.96854,340.6,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,284.57,5.47,D,0
41.70737,-121.97495,327.14,0.39,0.36,2025-03-03,2057,N20,VIIRS,n,2,279.85,2.65,D,0
42.18415,-122.62855,329.44,0.39,0.36,2025-03-03,2058,N20,VIIRS,n,2,288.88,2.18,D,0
42.23664,-122.83163,331.42,0.39,0.36,2025-03-03,2058,N20,VIIRS,n,2,285.93,16.31,D,0
42.23992,-122.83263,335.15,0.39,0.36,2025-03-03,2058,N20,VIIRS,n,2,285.52,16.31,D,0
42.23916,-122.83723,340.56,0.39,0.36,2025-03-03,2058,N20,VIIRS,n,2,291.83,16.31,D,0
42.28708,-122.91847,333.39,0.39,0.36,2025-03-03,2058,N20,VIIRS,n,2,281.4,2.69,D,0
37.8026,-119.91751,304.04,0.69,0.74,2025-03-04,1056,N20,VIIRS,n,2,269.56,3.46,N,0
37.11299,-119.42501,298.1,0.76,0.77,2025-03-04,1056,N20,VIIRS,n,2,268.51,1.56,N,0
37.11309,-119.42164,296.97,0.76,0.77,2025-03-04,1057,N20,VIIRS,n,2,268.6,1.44,N,0
35.73762,-119.91972,345.03,0.52,0.42,2025-03-04,2037,N20,VIIRS,n,2,300.23,10.07,D,0
35.74137,-119.92085,334.1,0.52,0.42,2025-03-04,2037,N20,VIIRS,n,2,295.8,10.07,D,0
35.67986,-120.5294,327.72,0.56,0.43,2025-03-04,2037,N20,VIIRS,n,2,294.41,2.55,D,0
35.74588,-120.66743,330.51,0.57,0.43,2025-03-04,2037,N20,VIIRS,n,2,296.1,4.13,D,0
37.80001,-119.91651,339.33,0.49,0.4,2025-03-04,2037,N20,VIIRS,n,2,267.74,7.42,D,0
41.64725,-121.73054,326.17,0.5,0.41,2025-03-04,2039,N20,VIIRS,n,2,278.04,3.15,D,0
35.23478,-118.93164,300.3,0.39,0.59,2025-03-05,858,N20,VIIRS,n,2,275.85,0.71,N,0
39.30828,-122.70702,343.18,0.35,0.57,2025-03-05,2019,N20,VIIRS,n,2,269.45,11.55,D,0
39.3074,-122.71041,355.89,0.35,0.57,2025-03-05,2019,N20,VIIRS,l,2,274.42,17.14,D,0
40.7462,-122.97076,334.51,0.33,0.55,2025-03-05,2020,N20,VIIRS,n,2,284.37,3.18,D,0
40.745,-122.97029,331.55,0.33,0.55,2025-03-05,2020,N20,VIIRS,n,2,284.65,3.39,D,0
42.07459,-123.49956,354.49,0.33,0.55,2025-03-05,2020,N20,VIIRS,n,2,280.46,3.88,D,0
42.0735,-123.50378,342.69,0.33,0.55,2025-03-05,2020,N20,VIIRS,n,2,280.48,3.88,D,0
42.07492,-123.49854,332.24,0.33,0.55,2025-03-05,2020,N20,VIIRS,n,2,278.55,4.61,D,0
42.07381,-123.50268,349.65,0.33,0.55,2025-03-05,2020,N20,VIIRS,n,2,281.46,4.61,D,0
40.49121,-122.41908,327.67,0.5,0.66,2025-03-05,2200,N20,VIIRS,n,2,288.75,4.89,D,0
40.49135,-122.41667,337.83,0.51,0.66,2025-03-05,2200,N20,VIIRS,n,2,288.33,4.43,D,0
42.29263,-122.92847,335.11,0.49,0.65,2025-03-05,2201,N20,VIIRS,n,2,284.86,8.57,D,0
39.30403,-122.71893,301.74,0.46,0.39,2025-03-06,1019,N20,VIIRS,n,2,269.97,1.3,N,0
39.30296,-122.71342,306.99,0.46,0.39,2025-03-06,1019,N20,VIIRS,n,2,271.1,1.3,N,0
38.07204,-122.13807,300.47,0.51,0.41,2025-03-06,1019,N20,VIIRS,n,2,285.72,1.41,N,2
37.95033,-122.40006,298.53,0.5,0.41,2025-03-06,1019,N20,VIIRS,n,2,284.49,0.78,N,2
38.93703,-122.0338,356.18,0.58,0.7,2025-03-06,2000,N20,VIIRS,n,2,288.98,24.07,D,0
38.93299,-122.0331,353.59,0.58,0.7,2025-03-06,2000,N20,VIIRS,n,2,286.19,9.63,D,0
38.939,-122.03613,355.93,0.58,0.7,2025-03-06,2000,N20,VIIRS,n,2,281.17,9.63,D,0
39.56952,-122.17177,325.73,0.57,0.69,2025-03-06,2001,N20,VIIRS,n,2,284.64,2.88,D,0
39.57158,-122.17762,327.45,0.57,0.69,2025-03-06,2001,N20,VIIRS,n,2,285.24,2.67,D,0
42.25286,-122.90614,336.13,0.51,0.66,2025-03-06,2001,N20,VIIRS,n,2,280.06,4.23,D,0
42.29335,-122.92545,335.32,0.51,0.66,2025-03-06,2001,N20,VIIRS,n,2,284,8.16,D,0
42.30019,-122.92476,330.59,0.51,0.66,2025-03-06,2001,N20,VIIRS,n,2,285.63,7.9,D,0
42.29588,-122.92322,335.93,0.51,0.66,2025-03-06,2001,N20,VIIRS,n,2,285.59,3.75,D,0
42.29439,-122.92805,332.76,0.51,0.66,2025-03-06,2001,N20,VIIRS,n,2,283.25,3.75,D,0
35.70304,-119.13407,346.82,0.38,0.59,2025-03-06,2140,N20,VIIRS,n,2,289.19,3.82,D,0
35.7013,-119.16371,327.29,0.38,0.59,2025-03-06,2140,N20,VIIRS,n,2,287.27,1.58,D,0
38.51572,-121.89283,348.9,0.57,0.52,2025-03-06,2141,N20,VIIRS,n,2,288.26,10.56,D,0
38.93441,-122.03264,346.04,0.57,0.52,2025-03-06,2141,N20,VIIRS,n,2,288.11,27.94,D,0
39.00417,-122.13468,367,0.56,0.52,2025-03-06,2141,N20,VIIRS,h,2,290.68,10.78,D,0
39.00894,-122.13515,348.4,0.56,0.52,2025-03-06,2141,N20,VIIRS,n,2,290.3,10.78,D,0
39.02142,-122.09615,339.94,0.57,0.52,2025-03-06,2141,N20,VIIRS,n,2,285.88,11.26,D,0
39.02093,-122.10278,335.36,0.57,0.52,2025-03-06,2141,N20,VIIRS,n,2,291.43,9.05,D,0
39.62076,-119.26342,299.09,0.42,0.38,2025-03-07,1000,N20,VIIRS,n,2,270.66,1.15,N,2
39.49308,-119.6202,296.75,0.41,0.37,2025-03-07,1000,N20,VIIRS,n,2,268.86,0.65,N,2
39.90041,-122.17565,299.18,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,276.12,0.71,N,0
39.31695,-122.70728,309.84,0.39,0.36,2025-03-07,1000,N20,VIIRS,n,2,271.5,0.95,N,0
39.31301,-122.70369,341.22,0.39,0.36,2025-03-07,1000,N20,VIIRS,n,2,272.24,4.53,N,0
39.31368,-122.70809,299.06,0.39,0.36,2025-03-07,1000,N20,VIIRS,n,2,271.05,0.77,N,0
39.02216,-122.10224,301.01,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,277.42,0.76,N,0
39.02147,-122.09785,310.56,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,277.58,1.11,N,0
39.00737,-122.13796,298.42,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,276.92,0.98,N,0
38.96641,-122.09391,319.23,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,277.78,1.55,N,0
38.93713,-122.0406,314.27,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,277.95,1.36,N,0
38.93644,-122.03622,304.3,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,277.77,0.88,N,0
38.77136,-122.66107,312.26,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,273.61,0.63,N,0
38.1709,-120.07629,300.12,0.41,0.37,2025-03-07,1000,N20,VIIRS,n,2,268.07,1.27,N,0
38.16975,-120.07455,298.41,0.41,0.37,2025-03-07,1000,N20,VIIRS,n,2,268.08,0.63,N,0
38.30074,-122.74786,295.47,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,277.26,0.51,N,2
38.07185,-122.13912,308.02,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,288.51,1.52,N,2
37.88438,-121.18479,305.62,0.39,0.36,2025-03-07,1000,N20,VIIRS,n,2,276.09,0.82,N,2
38.03151,-122.09989,298.07,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,278.65,0.64,N,2
38.02596,-122.06529,295.4,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,281.89,1.07,N,0
38.00502,-121.9355,299.5,0.39,0.36,2025-03-07,1000,N20,VIIRS,n,2,279.88,0.61,N,2
37.95002,-122.40186,295.41,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,283.9,0.62,N,2
37.94933,-122.39755,295.56,0.38,0.36,2025-03-07,1000,N20,VIIRS,n,2,284.16,0.76,N,2
37.24684,-119.20594,296,0.45,0.39,2025-03-07,1000,N20,VIIRS,n,2,253.6,0.49,N,0
37.24081,-119.21275,296.4,0.45,0.39,2025-03-07,1000,N20,VIIRS,n,2,258.45,1.42,N,0
37.24094,-119.21472,303.39,0.45,0.39,2025-03-07,1000,N20,VIIRS,n,2,258.41,0.92,N,0
37.45443,-121.93262,303.38,0.39,0.36,2025-03-07,1000,N20,VIIRS,n,2,276.8,0.59,N,2
37.18365,-121.67982,299.44,0.39,0.36,2025-03-07,1000,N20,VIIRS,n,2,277.2,0.47,N,2
37.09541,-122.18349,297.3,0.39,0.36,2025-03-07,1000,N20,VIIRS,n,2,276.16,0.27,N,0
37.59605,-120.67999,326.64,0.55,0.43,2025-03-07,2121,N20,VIIRS,n,2,290.4,2.53,D,0
37.91732,-121.67492,331.88,0.5,0.41,2025-03-07,2121,N20,VIIRS,n,2,299.37,2.38,D,0
38.16893,-120.07388,326.87,0.4,0.44,2025-03-07,2121,N20,VIIRS,n,2,279.73,2.97,D,0
38.21443,-122.5116,327.85,0.47,0.39,2025-03-07,2122,N20,VIIRS,n,2,294.44,1.88,D,0
38.40049,-121.71777,325.69,0.5,0.41,2025-03-07,2122,N20,VIIRS,n,2,297.74,2.8,D,0
38.46569,-122.03367,329.75,0.49,0.4,2025-03-07,2122,N20,VIIRS,n,2,293.32,4.65,D,0
38.5156,-121.89198,332.86,0.5,0.41,2025-03-07,2122,N20,VIIRS,n,2,296.36,5.91,D,0
38.51869,-121.89835,340.38,0.5,0.41,2025-03-07,2122,N20,VIIRS,n,2,300.34,27.47,D,0
38.63,-121.5829,330.44,0.51,0.41,2025-03-07,2122,N20,VIIRS,n,2,293.34,2.92,D,0
39.02998,-121.65236,336.44,0.52,0.41,2025-03-07,2122,N20,VIIRS,n,2,296.81,5.44,D,0
39.02888,-121.65412,335.34,0.52,0.41,2025-03-07,2122,N20,VIIRS,n,2,296.28,5.51,D,0
38.92396,-122.73735,330.01,0.46,0.39,2025-03-07,2122,N20,VIIRS,n,2,295.75,1.45,D,0
39.65966,-121.85561,340.43,0.51,0.41,2025-03-07,2122,N20,VIIRS,n,2,293.65,9.64,D,0
39.66344,-121.8563,346.75,0.51,0.41,2025-03-07,2122,N20,VIIRS,n,2,296.32,9.64,D,0
39.89783,-123.29889,328.71,0.45,0.39,2025-03-07,2122,N20,VIIRS,n,2,285.4,3.86,D,0
39.91734,-123.22794,325.81,0.46,0.39,2025-03-07,2122,N20,VIIRS,n,2,284.96,1.59,D,0
40.50644,-123.76905,349.82,0.44,0.39,2025-03-07,2122,N20,VIIRS,n,2,293.69,7.35,D,0
40.50996,-123.76981,339.81,0.44,0.39,2025-03-07,2122,N20,VIIRS,n,2,290.74,7.35,D,0
40.5057,-123.77131,343.39,0.44,0.39,2025-03-07,2122,N20,VIIRS,n,2,290.79,5.6,D,0
40.50982,-123.76713,328.89,0.44,0.39,2025-03-07,2122,N20,VIIRS,n,2,290.05,6.02,D,0
40.50922,-123.77209,335.79,0.44,0.39,2025-03-07,2122,N20,VIIRS,n,2,292.02,5.6,D,0
41.20887,-123.60626,338.96,0.46,0.39,2025-03-07,2122,N20,VIIRS,n,2,292.74,14.7,D,0
41.21239,-123.60738,337.03,0.46,0.39,2025-03-07,2122,N20,VIIRS,n,2,288.06,14.7,D,0
41.23583,-123.46962,337.19,0.46,0.39,2025-03-07,2122,N20,VIIRS,n,2,285.3,5.9,D,0
